attributes.Ambience.divey	attributes.RestaurantsDelivery	attributes.DogsAllowed	postal_code	hours.Thursday	attributes.HairSpecializesIn.coloring	attributes.BestNights.sunday	attributes.BYOB	attributes.AgesAllowed	attributes.Music.video	hours.Friday	latitude	attributes.Alcohol	attributes.Ambience.classy	attributes.RestaurantsTableService	business_id	attributes.Ambience.touristy	attributes.RestaurantsCounterService	attributes.Corkage	attributes.RestaurantsGoodForGroups	categories	name	attributes.BusinessAcceptsBitcoin	attributes.HappyHour	attributes.WheelchairAccessible	attributes.Ambience.hipster	attributes.BusinessAcceptsCreditCards	is_open	attributes.DietaryRestrictions.vegetarian	attributes.Music.live	attributes.Music.background_music	neighborhood	attributes.BusinessParking.lot	attributes.Music.karaoke	review_count	attributes.GoodForMeal.breakfast	attributes.NoiseLevel	attributes.HairSpecializesIn.perms	state	attributes.DriveThru	attributes.HasTV	attributes.GoodForMeal.dinner	attributes.BusinessParking.street	address	attributes.RestaurantsAttire	hours.Sunday	attributes.BestNights.tuesday	attributes.AcceptsInsurance	attributes.BestNights.wednesday	hours.Wednesday	attributes.HairSpecializesIn.kids	attributes.Open24Hours	attributes.Ambience.trendy	attributes.CoatCheck	hours.Monday	attributes.HairSpecializesIn.straightperms	city	attributes.HairSpecializesIn.curly	attributes.Music.no_music	hours.Tuesday	attributes.HairSpecializesIn.africanamerican	stars	attributes.RestaurantsPriceRange2	attributes.Ambience.intimate	attributes.GoodForMeal.latenight	attributes.GoodForMeal.dessert	attributes.BusinessParking.validated	attributes.GoodForMeal.lunch	attributes.GoodForKids	attributes.DietaryRestrictions.soy-free	attributes.GoodForMeal.brunch	attributes.BusinessParking.valet	longitude	attributes.DietaryRestrictions.gluten-free	attributes.BYOBCorkage	attributes.BusinessParking.garage	attributes.BestNights.friday	hours.Saturday	attributes.Music.dj	attributes.HairSpecializesIn.extensions	attributes.BestNights.saturday	attributes.Ambience.casual	attributes.BestNights.thursday	attributes.BestNights.monday	attributes.HairSpecializesIn.asian	attributes.DietaryRestrictions.kosher	attributes.WiFi	attributes.Smoking	attributes.DietaryRestrictions.halal	attributes.GoodForDancing	attributes.ByAppointmentOnly	attributes.Caters	attributes.RestaurantsReservations	attributes.DietaryRestrictions.dairy-free	attributes.DietaryRestrictions.vegan	attributes.Ambience.romantic	attributes.Music.jukebox	attributes.Ambience.upscale	attributes.RestaurantsTakeOut	attributes.BikeParking	attributes.OutdoorSeating
	False		H4G 1T9	11:00-20:00						11:00-20:00	45.4672653			True	2z3gnLoBNJPlXswFDESFxQ				False	[u'Fast Food', u'Restaurants']	Poutine Lafleur					True	1				Verdun	False		11	False			QC	False	False	False	False	3665 Rue Wellington	casual	11:00-19:00				11:00-19:00					11:00-19:00		Verdun			11:00-19:00		3.5	1		False	False	False	False	True		False	False	-73.5667457			False		11:00-19:00															False						True		False
			M4N 2L1	7:00-19:00						7:00-19:00	43.7276351			False	kCmUTthR2Z7O7wtUqZGXug					[u'Restaurants', u'Cafes']	Organic Oven Bakery and Cafe						0							7				ON					3189 Yonge Street		8:00-18:00				7:00-19:00					7:00-19:00		Toronto			7:00-19:00		3.5	2										-79.4027303																												
			89115	8:00-18:00						8:00-18:00	36.2445533				wvb-37R-9R2geVjnV2NkDg					[u'Home Services', u'Home Cleaning', u'Office Cleaning', u'Professional Services']	Too Busy To Clean	False				True	1							3				NV					4603 Strunk Ln						8:00-18:00					8:00-18:00		Las Vegas			8:00-18:00		5.0											-115.0634107					8:00-18:00													True										
			85215	8:00-12:00						8:00-18:00	33.4669845				Es_cJfJaXEnaYX_7o8tavw					[u'Pet Services', u'Veterinarians', u'Pets']	Comet Veterinary Hospital						1							10				AZ					2824 N Power Rd		0:00-0:00				8:00-18:00					8:00-18:00		Mesa			8:00-18:00		5.0											-111.6855762					8:00-15:00																							
	False		M5T 1W4	11:30-22:30						11:30-22:30	43.6558282	full_bar	False	True	Zl6csaZ5HBka3SKBphHXrQ	False			True	[u'Restaurants', u'French']	Midi Bistro				False	True	1				Downtown Core	False		74	False	quiet		ON		False	True	True	168 McCaul Street	casual	11:00-22:00				11:30-22:30			False		11:30-21:30		Toronto			11:30-21:30		3.5	2	False	False	False	False	True	False		False	False	-79.3922846			False		11:00-22:30				False					no					True	True			False		False	True	False	False
False	True		15133								40.3238538	none	False	True	qpm0gm7SdsY2LnvXzQb_uw	False			True	[u'Restaurants', u'Pizza']	Jo-Lynn Pizza			True	False	True	1					False		7	False			PA		True	False	False	3116 Liberty Way	casual								False				McKeesport					3.5	1	False	False	False	False	False	True		False	False	-79.8574802			False						False											False			False		False	True	True	False
False	False		44115	9:00-19:00						9:00-17:00	41.5011857	none	False	False	8FZftD3Y5jQ2R44EDBqhlA	False			True	[u'Restaurants', u'Creperies', u'Sandwiches', u'Mediterranean', u'Food']	Cafe Bon Appetit				False	True	1				Quadrangle	False		40	False	quiet		OH		False	False	True	1900 Euclid Ave	casual					9:00-19:00			False		9:00-19:00		Cleveland			9:00-19:00		4.5	1	False	False	False	False	False	True		True	False	-81.6774369			False		11:00-14:00				True					no					True	False			False		False	True	True	False
			85306	9:00-18:00						9:00-17:00	33.6385268				goR_nR-tGli0vtsdQ7sA_w					[u'Carpeting', u'Home Services', u'Shopping', u'Home & Garden', u'Flooring', u'Rugs']	Baker Bros Area Rugs and Flooring					True	1					False		3				AZ				False	16950 N 51st Ave		12:00-17:00				9:00-18:00					9:00-18:00		Glendale			9:00-18:00		1.5	3				False					False	-112.1694938			False		9:00-17:00																							
			89030								36.2199287415				MIkZI8WjNHy5xB1A6YLKPg					[u'Automotive', u'Towing']	Quality Towing						1							13				NV					3328 N Losee Rd													North Las Vegas					1.5											-115.124343872																												
	False	False	H3H	11:30-2:00		False			False	11:30-2:00	45.4939778	full_bar	False	True	rH39kXAevsXeD-2HsmLj2g	False			True	[u'Burgers', u'Bars', u'American (Traditional)', u'Nightlife', u'Cocktail Bars', u'Restaurants']	La Belle et la Boeuf		True	True	False	True	1		False	False	Ville-Marie	False	False	141	False	average		QC	False	True	True	True	1620 Rue Sainte-Catherine Ouest	casual	11:30-0:00	False		False	11:30-0:00			False	False	11:30-0:00		Montréal		False	11:30-0:00		3.5	2	False	True	False	False	True	False		False	False	-73.5790686			True	True	11:30-2:00	False		True	True	False	True			free	outdoor		False		False	True			False	False	False	True	False	True
			85282	7:30-19:30						8:00-16:00	33.379297				AvRz1z6DSxRmXsTmTdarHQ					[u'Internal Medicine', u'Health & Medical', u'Family Practice', u'Doctors', u'Medical Centers']	Curtis P Page, MD					False	1							26				AZ					5030 S Mill Ave, Ste D-12, Page Family Practice, PLLC				False		7:30-19:30					7:30-19:30		Tempe			7:30-19:30		2.0											-111.940053																		False										
			85027	6:00-16:00						6:00-16:00	33.665625				0Ni7Stqt4RFWDGjOYRi2Bw					[u'Home Cleaning', u'Local Services', u'Professional Services', u'Carpet Cleaning', u'Home Services', u'Office Cleaning', u'Window Washing']	Scent From Above Company					True	1							14				AZ					2501 W Behrend Dr, Ste 67						6:00-16:00					6:00-16:00		Scottsdale			6:00-16:00		4.5											-112.111169																		True										
			L6J 6T4								43.5055784				-cLMYLmmXwomTMMuDHA1Yg					[u'Event Planning & Services', u'Caterers', u'Food Trucks', u'Food']	Frankie Fettuccine Food Truck					False	1							7	False			ON			False		1530 Prince John Circle													Oakville					5.0	2		False	False		False			False		-79.6611216																												
			85215	7:00-19:00						7:00-19:00	33.4661031502				pX303_b0wRqMVKMCSu5lQA					[u'Heating & Air Conditioning/HVAC', u'Plumbing', u'Home Services', u'Electricians']	Diamondback Air					True	1							16				AZ					6239 E Brown Rd		7:00-19:00				7:00-19:00					7:00-19:00		Mesa			7:00-19:00		3.5											-112.012481689					7:00-19:00													True										
			85215	5:00-21:00						5:00-21:00	33.4877897				mmfMKkMVFKotq3xz2Vo7HQ					[u'Venues & Event Spaces', u'Country Clubs', u'Active Life', u'Arts & Entertainment', u'Golf', u'Event Planning & Services']	Red Mountain Ranch Country Club						1							8				AZ					6425 E Teton Cir		5:00-21:00				5:00-21:00					5:00-21:00		Mesa			5:00-21:00		3.0							True				-111.6915597					5:00-21:00																							
		False	85296	9:00-20:00						9:00-20:00	33.322198				cUtXVHO73ZjCOeOM50DKMQ					[u'Active Life', u'Amateur Sports Teams', u'Kids Activities', u'Gyms', u'Fitness & Instruction', u'Gymnastics', u'Day Camps']	USA Youth Fitness Center			True		True	1					True		31				AZ				False	1530 S Gilbert Rd						9:00-20:00					9:00-20:00		Gilbert			9:00-20:00		3.5					False		True			False	-111.7914046			False		9:00-13:00													False									True	
		False	15224	0:00-0:00						0:00-0:00	40.4560895				ibi8dVNq13_6XURYsrkZhQ					[u'Hotels', u'Venues & Event Spaces', u'Hotels & Travel', u'Event Planning & Services']	Courtyard Pittsburgh Shadyside					True	1				Bloomfield			25				PA					5308 Liberty Ave		0:00-0:00				0:00-0:00					0:00-0:00		Pittsburgh			0:00-0:00		3.5	2										-79.9396789					0:00-0:00									free														
			44022	6:00-16:00						6:00-16:00	41.431263				ybjN0J8hmsHKrbYLxRh0jg					[u'Food', u'Coffee & Tea', u'Restaurants', u'Bagels']	Einstein Bros Bagels			True		True	1					False		5				OH				False	54 Shopping Plz		6:00-15:00				6:00-16:00					6:00-16:00		Chagrin Falls			6:00-16:00		3.0	1				False					False	-81.390773			False		6:00-16:00																					True	True	True
			44022	12:00-19:00						12:00-19:00	41.432678				Cw_Ngz3pCHLCY4eU10R-Pg					[u'Shopping', u'Bridal']	Brides by the Falls					True	1					False		3				OH				False	100 N Main St, Ste 210						12:00-17:00							Chagrin Falls			12:00-19:00		4.5					False					False	-81.392394			False		10:00-17:00																							
			85029	8:00-17:30						8:00-17:30	33.5948865208				FJeCLqjyI2mBNqdsm9ogUw					[u'Windows Installation', u'Door Sales/Installation', u'Glass & Mirrors', u'Home Services']	Stellar Glass Works					True	1							3				AZ					4333 W Shaw Butte Dr		0:00-0:00				8:00-17:30					8:00-17:30		Phoenix			8:00-17:30		5.0											-112.152874573					0:00-0:00													False										
			85210	7:00-18:00						7:00-18:00	33.3936529				6-m9frWO65JVA2WETikVYw					[u'Automotive', u'Auto Customization', u'Tires', u'Oil Change Stations', u'Auto Repair', u'Smog Check Stations', u'Auto Parts & Supplies', u'Wheel & Rim Repair']	Kenny Speed's Tire & Performance Center					True	1							13				AZ					10 W Southern Ave						7:00-18:00					7:00-18:00		Mesa			7:00-18:00		4.0											-111.8309737					7:00-14:00																							
False	True		28217								35.1480979	none	False	False	OgANEur7Bt8YJSd2uSm6yA	False			True	[u'Italian', u'Pizza', u'Restaurants', u'Chicken Wings']	Pizza Hut			False	False	True	1				Steele Creek	False		34	False	quiet		NC		False	False	False	7705 E South Tryon	casual								False				Charlotte					1.5	1	False	False	False	False	False	True		False	False	-80.9248119			False						False					no					True	False			False		False	True	False	False
False	False		89145	16:30-20:00						16:30-21:00	36.1691108	beer_and_wine	False	True	uhQoPguihcZTo8yp5o2ohw	False			True	[u'Buffets', u'Restaurants']	St. Tropez International Buffet			True	False	True	1				Westside	False		93	False	average		NV		True	False	False	9090 Alta Dr	casual	16:30-20:00				16:30-20:00			False		16:30-20:00		Las Vegas			16:30-20:00		2.5	2	False	False	False	False	True	True		False	False	-115.2913032			True		8:00-10:30				True					free					False	False			False		False	False	True	False
False			44124	11:00-22:00						11:00-23:00	41.50316	full_bar	False	True	WpkuAJfHSIgjppRC-Wnxgg	False			True	[u'Restaurants', u'Bars', u'Nightlife', u'Breakfast & Brunch', u'Italian']	Brio Tuscan Grille		True	True	False	True	1					False		8	False	average		OH		True	False	False	24325 Cedar Rd	casual	11:00-21:00				11:00-22:00			False		11:00-22:00		Cleveland			11:00-22:00		2.5	2	False	False	False	False	False	True		False	False	-81.5023265			False		11:00-23:00				False								False		True	True			False		False	True		True
			44140								41.478173				Hd84xO3Dx5Wo8e7TZod_Fg					[u'Dentists', u'Health & Medical', u'Oral Surgeons', u'General Dentistry']	Bay Dental Offices					True	1							10				OH					660 Dover Center Rd				True									Bay Village					3.5											-81.922074																		True										
	False	False	M9V 2X5	10:30-22:30						10:30-23:00	43.7377597			True	t58AtYOZqw9BlDdZHUrZbA					[u'Indian', u'Restaurants']	The Spice Hut			False		True	0				Etobicoke	True		5				ON				False	2644 Islington Avenue		10:30-23:00				10:30-22:30					10:30-22:30		Toronto			10:30-22:30		4.0	2				False					False	-79.5656479			False		10:30-23:00									free					True	True						True		False
			29204	0:00-0:00						0:00-0:00	35.2174568				KOoAdq_lPyXLdv1GTcO-MA					[u'Hotels', u'Event Planning & Services', u'Hotels & Travel']	Sheraton Charlotte Hotel					True	1				Uptown			60				NC					555 S McDowell St		0:00-0:00				0:00-0:00					0:00-0:00		Charlotte			0:00-0:00		2.0	3										-80.8389293					0:00-0:00									paid														
	False		H4A 1E4	17:00-22:00						17:00-23:00	45.4746862925	full_bar	False	True	s4Q0Med8QVVXSrhoAYq-kw	False			True	[u'Mexican', u'Tapas Bars', u'Restaurants']	Taco Bar				False		1				Notre-Dame-de-Grâce	False		13	False	average		QC		False	False	False	5674 Avenue de Monkland	casual	12:00-22:00				17:00-22:00			False		17:00-22:00		Montréal			17:00-22:00		3.5	2	False	False	False	False	False	True		False	False	-73.623470568			False		12:00-23:00				False											True			False		False	True	True	False
			L4W 4C3	8:00-21:00						8:00-21:00	43.6160832				fCqn3Ybfq7pvrbIuWJFmxw					[u'Grocery', u'Food']	Marc's No Frills					True	1				Mississauga Valley	False		5				ON				False	925 Rathburn Road		9:00-18:00				8:00-21:00					8:00-21:00		Mississauga			8:00-21:00		3.0	2				False					False	-79.6175759			False		8:00-20:00																						True	
			70178								48.7714				WMrsyGlk5nwsKR4rlDLhAQ					[u'Tapas/Small Plates', u'Restaurants', u'Bars', u'Nightlife', u'Spanish', u'Tapas Bars']	Delicious - Christophstraße						1							3				BW					Christophstr. 14													Stuttgart					4.5	2										9.17606																												
False	False		15102	11:00-22:00						11:00-22:00	40.3463621	none	False	False	MWWOPM-o6lCEQ_SyD9AoaA	False			True	[u'Restaurants', u'Ice Cream & Frozen Yogurt', u'Food', u'Juice Bars & Smoothies', u'Fast Food']	Dairy Queen				False	True	1					True		8	False	average		PA	False	False	False	False	4846 Library Rd	casual	12:00-22:00				11:00-22:00			False		11:00-22:00		Bethel Park			11:00-22:00		4.0	1	False	False	True	False	False	True		False	False	-80.0276574			False		11:00-22:00				True					no					False	False			False		False	True	True	True
	False		44117	10:30-21:00						10:30-21:00	41.5807625	none		False	QemTyuZdtyf0u1NeNHPK7A				False	[u'Cheesesteaks', u'Sandwiches', u'Restaurants']	Mr. Hero			True		True	1					False		3	False			OH			False	False	24686 Euclid Ave	casual	11:00-18:00				10:30-21:00					10:30-21:00		Euclid			10:30-21:00		2.0	1		False	False	False	False	True		False	False	-81.5099927			False		11:00-21:00															False						True		False
False	False		89119								36.080609	full_bar	False	True	Q6kZqLHy-ikjMW-lBCXnKA	True			True	[u'Restaurants', u'Tex-Mex', u'Imported Food', u'Ethnic Food', u'Specialty Food', u'Food']	Tequileria Grille				False	True	1				Southeast	False		25	False	average		NV		True	False	False	5757 Wayne Newton Blvd	casual								False				Las Vegas					2.0	2	False	False	False	False	True	True		False	False	-115.146624			True						True					free					False	False			False		False	True	False	False
			85224	9:00-17:00						9:00-17:00	33.3073088				RPO79--ZkMC1Mum-T7s8Nw					[u'Hair Removal', u'Skin Care', u'Beauty & Spas', u'Day Spas', u'Waxing']	Simply Radiant by Laura Callahan					True	1							5				AZ					1940 W Chandler Blvd, Ste 25						9:00-17:00					9:00-17:00		Chandler			9:00-17:00		5.0											-111.8754468					9:00-17:00													True										
			85224	10:00-19:00						10:00-19:00	33.3372869424				AZipm2fgYvrf5qLtfSUpog					[u'IT Services & Computer Repair', u'Local Services', u'Electricians', u'Home Services']	Nick's Laptop Repair	False				False	0							3				AZ					2160 N Alma School Rd, Ste 104						10:00-19:00					10:00-19:00		Chandler			10:00-19:00		2.5											-111.859930344																												
	False		M1S 3T6								43.8017281162	beer_and_wine	False	True	gTUaz3Wlh8eyQ3s7T-6txw	False			True	[u'Restaurants', u'Chinese']	Steam House				False	True	0				Scarborough	False		16	False	average		ON		True	False	False	4020 Finch Avenue E	casual								False				Toronto					2.5	2	False	False	False	False	False	True		False	False	-79.2948411405			False						False					free					True	True			False		False	True	True	False
			53705	6:00-20:00						6:00-18:00	43.0733473				8bPx_nu6cMFubvb-xn7xQQ					[u'Fitness & Instruction', u'Active Life', u'Barre Classes']	Pure Barre - Madison Hilldale					True	1					False		10				WI				False	702 N Midvale Blvd		8:00-17:00				6:00-19:00					6:00-19:00		Madison			6:00-20:00		5.0					False		False			False	-89.4530332			False		8:00-17:00													True									True	
			85257	10:00-19:00						10:00-19:00	33.471935				kI4EjL0lBg7LKtKX7GSxHQ					[u'Vape Shops', u'Shopping']	Freshop Vape	False		True		True	0					False		23				AZ				False	2200 N Scottsdale Rd, Ste B		13:00-19:00				10:00-19:00					10:00-19:00		Scottsdale			10:00-19:00		3.5	1				False					False	-111.9270041			False		10:00-19:00																						True	
			L3R 1B1	7:00-21:30						7:00-21:30	43.8163179				eCYtxtC1QT9Safj25NI5xw					[u'Fitness & Instruction', u'Gyms', u'Local Services', u'Active Life']	FitStudios Center						1							3				ON					217 Idema Road		9:30-14:00				7:00-21:30					7:00-21:30		Markham			7:00-21:30		3.5							False				-79.3555495					9:00-16:00																							
False	True	False	44133	11:00-23:00						11:00-0:00	41.313753	none	False	False	b7pkopqvDr7A7S7hlqp6cw	False			False	[u'Caterers', u'Specialty Food', u'Italian', u'Pasta Shops', u'Pizza', u'Wraps', u'Chicken Wings', u'Food', u'Event Planning & Services', u'Restaurants']	Zeppe's Pizzeria	False		True	False	True	1					True		5	False	average		OH		False	False	False	13983 Ridge Rd	casual	12:00-22:00				11:00-22:00			False		11:00-22:00		North Royalton			11:00-22:00		3.0	1	False	False	False	False	False	True		False	False	-81.7347511			False		11:00-0:00				False					free					True	False			False		False	True	True	False
			85249	0:00-0:00						0:00-0:00	33.2349737				uRJVdhFKFkyelPZb1zqytQ					[u'Sports Wear', u'Active Life', u'Shopping', u'Sporting Goods', u'Fashion', u'Horseback Riding']	Halo Horses Equestrian Boutique					True	1							3				AZ					4960 S Gilbert Rd, Ste 1-624		0:00-0:00				0:00-0:00					0:00-0:00		Chandler			0:00-0:00		5.0	2										-111.7918276					0:00-0:00																						False	
	False		85249								33.2774461	beer_and_wine		False	mZNLVpWuOu75CYOU7sbmTQ				True	[u'Restaurants', u'Italian']	Bravi			True		True	0					False		3	False			AZ			True	False	2990 E Germann Rd	casual												Chandler					2.5	1		False	False	False	True	True		False	False	-111.7906859			False																	False						True		True
			85032	10:00-20:00						10:00-20:00	33.6399				SiU4UtsIJ4kkFZhDpKT6Xg					[u'Mattresses', u'Home Decor', u'Home & Garden', u'Shopping', u'Furniture Stores']	Mattress Firm Tatum Point					True	1					False		12				AZ				False	4747 E Bell Rd		12:00-18:00				10:00-20:00					10:00-20:00		Phoenix			10:00-20:00		4.5	2				False					False	-111.9781637			False		10:00-20:00																						True	
			89106	10:00-21:00						10:00-21:00	36.1634205				apS6LUnyoOPJeA5zmkYhLg					[u'Shoe Stores', u'Fashion', u'Shopping', u'Leather Goods']	Cole Haan					True	1				Downtown	False		13				NV				False	875 S Grand Central Pkwy, Ste 2119, Las Vegas Premium Outlets		10:00-20:00				10:00-21:00					10:00-21:00		Las Vegas			10:00-21:00		4.5	3				False					False	-115.1588431			True		10:00-21:00																						False	
			M5A 3X2								43.658087	none	False		lBwx8insD-RNa-_lOtA3kA	False			True	[u'Restaurants', u'Indian', u'Pakistani']	786 Halal Biryani House				False	True	1					False		6	False	quiet		ON		True	False	False	236 Sherbourne Street	casual								False				Toronto					2.0	1	False	False	False	False	False	False		False	False	-79.3710422			False						False					no									False		False	True		False
			85345								33.5870078				4lqV-rJnrw0Go1049DPjsA					[]	Partners In Recovery						1							6				AZ					11361 N 99th Ave, Ste 402													Peoria					1.5											-112.2721417																												
			28031	5:00-14:00						16:00-18:00	35.4814186798				y4_VVztbF_5qFh8SqK9NIw					[u'Boxing', u'Gyms', u'Trainers', u'Fitness & Instruction', u'Active Life']	9round					True	1							3				NC					19930 W Catawba Ave, Ste 200						5:00-14:00					5:00-14:00		Cornelius			5:00-14:00		3.5							True				-80.8843248981					9:00-13:00													False									True	
